CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15755,443,3,159.46,1,2,1,121,4,💤 Hibernating
15756,281,5,365.48,1,3,2,132,6,🔄 Potential Loyalists
15757,242,4,608.83,1,2,2,122,5,💤 Hibernating
15758,174,5,445.0,2,3,2,232,7,🔄 Potential Loyalists
15759,317,3,510.42,1,2,2,122,5,💤 Hibernating
15760,362,3,426.76,1,2,2,122,5,💤 Hibernating
15761,536,1,21.93,1,1,1,111,3,💤 Hibernating
15762,339,3,181.15,1,2,1,121,4,💤 Hibernating
15763,376,3,305.46,1,2,1,121,4,💤 Hibernating
15764,353,2,360.89,1,1,2,112,4,💤 Hibernating
15765,363,1,48.61,1,1,1,111,3,💤 Hibernating
15766,331,2,235.04,1,1,1,111,3,💤 Hibernating
15767,334,1,273.61,1,1,1,111,3,💤 Hibernating
15768,401,5,782.92,1,3,2,132,6,🔄 Potential Loyalists
15769,408,1,262.32,1,1,1,111,3,💤 Hibernating
15770,295,5,614.92,1,3,2,132,6,🔄 Potential Loyalists
15771,357,1,98.57000000000001,1,1,1,111,3,💤 Hibernating
15772,381,2,288.92,1,1,1,111,3,💤 Hibernating
15773,327,3,299.18,1,2,1,121,4,💤 Hibernating
15774,195,3,492.06,2,2,2,222,6,💤 Hibernating
15775,431,5,878.3299999999999,1,3,2,132,6,🔄 Potential Loyalists
15776,434,1,86.78999999999999,1,1,1,111,3,💤 Hibernating
15777,307,1,159.95000000000002,1,1,1,111,3,💤 Hibernating
15778,513,2,505.21000000000004,1,1,2,112,4,💤 Hibernating
15779,304,2,183.20000000000002,1,1,1,111,3,💤 Hibernating
15780,295,3,339.21000000000004,1,2,1,121,4,💤 Hibernating
15781,358,3,287.42,1,2,1,121,4,💤 Hibernating
15782,287,4,670.93,1,2,2,122,5,💤 Hibernating
15783,183,2,280.91,2,1,1,211,4,💤 Hibernating
15784,399,2,209.77999999999997,1,1,1,111,3,💤 Hibernating
15785,281,5,629.96,1,3,2,132,6,🔄 Potential Loyalists
15786,242,5,891.25,1,3,2,132,6,🔄 Potential Loyalists
15787,290,2,293.25,1,1,1,111,3,💤 Hibernating
15788,232,3,299.7,2,2,1,221,5,💤 Hibernating
15789,298,3,321.3,1,2,1,121,4,💤 Hibernating
15790,457,1,258.65000000000003,1,1,1,111,3,💤 Hibernating
15791,285,2,326.03999999999996,1,1,1,111,3,💤 Hibernating
15792,212,5,738.78,2,3,2,232,7,🔄 Potential Loyalists
15793,350,5,567.5600000000001,1,3,2,132,6,🔄 Potential Loyalists
15794,300,3,437.81,1,2,2,122,5,💤 Hibernating
15795,286,5,828.7,1,3,2,132,6,🔄 Potential Loyalists
15796,309,3,589.75,1,2,2,122,5,💤 Hibernating
15797,435,1,184.72,1,1,1,111,3,💤 Hibernating
15798,373,3,336.56,1,2,1,121,4,💤 Hibernating
15799,391,1,90.97,1,1,1,111,3,💤 Hibernating
15800,452,3,371.03000000000003,1,2,2,122,5,💤 Hibernating
15801,204,3,309.18,2,2,1,221,5,💤 Hibernating
15802,450,2,424.1,1,1,2,112,4,💤 Hibernating
15803,236,1,42.0,2,1,1,211,4,💤 Hibernating
15804,294,2,199.79000000000002,1,1,1,111,3,💤 Hibernating
15805,245,4,695.76,1,2,2,122,5,💤 Hibernating
15806,288,1,100.21999999999998,1,1,1,111,3,💤 Hibernating
15807,299,4,571.74,1,2,2,122,5,💤 Hibernating
15808,354,4,846.25,1,2,2,122,5,💤 Hibernating
15809,414,1,251.02,1,1,1,111,3,💤 Hibernating
15810,208,3,425.8,2,2,2,222,6,💤 Hibernating
15811,504,1,18.2,1,1,1,111,3,💤 Hibernating
15812,304,2,292.51,1,1,1,111,3,💤 Hibernating
15813,356,5,1101.18,1,3,3,133,7,⚠️ At Risk
15814,197,2,158.49,2,1,1,211,4,💤 Hibernating
15815,388,3,531.01,1,2,2,122,5,💤 Hibernating
15816,243,5,613.49,1,3,2,132,6,🔄 Potential Loyalists
15817,281,3,536.91,1,2,2,122,5,💤 Hibernating
15818,346,4,660.15,1,2,2,122,5,💤 Hibernating
15819,286,5,695.49,1,3,2,132,6,🔄 Potential Loyalists
15820,268,5,822.48,1,3,2,132,6,🔄 Potential Loyalists
15821,228,2,334.82,2,1,1,211,4,💤 Hibernating
15822,689,1,81.11,1,1,1,111,3,💤 Hibernating
15823,214,4,460.69,2,2,2,222,6,💤 Hibernating
15824,287,5,858.98,1,3,2,132,6,🔄 Potential Loyalists
15825,326,4,887.87,1,2,2,122,5,💤 Hibernating
15826,345,3,472.93,1,2,2,122,5,💤 Hibernating
15827,444,4,298.93,1,2,1,121,4,💤 Hibernating
15828,381,3,310.01,1,2,1,121,4,💤 Hibernating
15829,392,1,91.55,1,1,1,111,3,💤 Hibernating
15830,409,2,426.24,1,1,2,112,4,💤 Hibernating
15831,320,3,668.59,1,2,2,122,5,💤 Hibernating
15832,618,1,9.69,1,1,1,111,3,💤 Hibernating
15833,232,4,173.88,2,2,1,221,5,💤 Hibernating
15834,353,5,685.87,1,3,2,132,6,🔄 Potential Loyalists
15835,230,4,682.22,2,2,2,222,6,💤 Hibernating
15836,191,4,969.22,2,2,2,222,6,💤 Hibernating
15837,717,1,109.60000000000001,1,1,1,111,3,💤 Hibernating
15838,354,2,498.73,1,1,2,112,4,💤 Hibernating
15839,330,4,947.86,1,2,2,122,5,💤 Hibernating
15840,304,3,447.23,1,2,2,122,5,💤 Hibernating
15841,287,4,939.76,1,2,2,122,5,💤 Hibernating
15842,318,3,419.03999999999996,1,2,2,122,5,💤 Hibernating
15843,336,1,94.13,1,1,1,111,3,💤 Hibernating
15844,465,4,481.35,1,2,2,122,5,💤 Hibernating
15845,497,1,193.09,1,1,1,111,3,💤 Hibernating
15846,331,2,271.0,1,1,1,111,3,💤 Hibernating
15847,256,2,450.54,1,1,2,112,4,💤 Hibernating
15848,325,2,400.0,1,1,2,112,4,💤 Hibernating
15849,347,4,380.53000000000003,1,2,2,122,5,💤 Hibernating
15850,251,3,338.83,1,2,1,121,4,💤 Hibernating
15851,243,3,565.93,1,2,2,122,5,💤 Hibernating
15852,560,2,517.31,1,1,2,112,4,💤 Hibernating
15853,185,5,735.73,2,3,2,232,7,🔄 Potential Loyalists
15854,454,1,50.53,1,1,1,111,3,💤 Hibernating
15855,376,1,77.31,1,1,1,111,3,💤 Hibernating
15856,290,5,637.0600000000001,1,3,2,132,6,🔄 Potential Loyalists
15857,590,1,41.45,1,1,1,111,3,💤 Hibernating
15858,358,2,280.84,1,1,1,111,3,💤 Hibernating
15859,349,3,335.55,1,2,1,121,4,💤 Hibernating
15860,354,5,383.42,1,3,2,132,6,🔄 Potential Loyalists
15861,438,3,399.96,1,2,2,122,5,💤 Hibernating
15862,357,5,740.67,1,3,2,132,6,🔄 Potential Loyalists
15863,545,1,69.94,1,1,1,111,3,💤 Hibernating
15864,332,3,237.66,1,2,1,121,4,💤 Hibernating
15865,485,2,548.29,1,1,2,112,4,💤 Hibernating
15866,348,5,630.36,1,3,2,132,6,🔄 Potential Loyalists
15867,376,3,403.18,1,2,2,122,5,💤 Hibernating
15868,327,3,295.34,1,2,1,121,4,💤 Hibernating
15869,413,5,625.32,1,3,2,132,6,🔄 Potential Loyalists
15870,232,3,235.88,2,2,1,221,5,💤 Hibernating
15871,199,3,275.06,2,2,1,221,5,💤 Hibernating
15872,196,3,369.78999999999996,2,2,2,222,6,💤 Hibernating
15873,564,1,240.0,1,1,1,111,3,💤 Hibernating
15874,250,4,466.5,1,2,2,122,5,💤 Hibernating
15875,295,2,108.52000000000001,1,1,1,111,3,💤 Hibernating
15876,275,3,693.09,1,2,2,122,5,💤 Hibernating
15877,193,4,743.15,2,2,2,222,6,💤 Hibernating
15878,277,5,607.02,1,3,2,132,6,🔄 Potential Loyalists
15879,515,3,475.92,1,2,2,122,5,💤 Hibernating
15880,469,3,338.78,1,2,1,121,4,💤 Hibernating
15881,367,2,72.7,1,1,1,111,3,💤 Hibernating
15882,215,4,671.61,2,2,2,222,6,💤 Hibernating
15883,389,4,525.71,1,2,2,122,5,💤 Hibernating
15884,213,5,904.75,2,3,2,232,7,🔄 Potential Loyalists
15885,346,3,410.48,1,2,2,122,5,💤 Hibernating
15886,187,2,311.04,2,1,1,211,4,💤 Hibernating
15887,346,1,241.68,1,1,1,111,3,💤 Hibernating
15888,181,4,527.82,2,2,2,222,6,💤 Hibernating
15889,359,5,874.85,1,3,2,132,6,🔄 Potential Loyalists
15890,281,2,123.06,1,1,1,111,3,💤 Hibernating
15891,331,3,730.64,1,2,2,122,5,💤 Hibernating
15892,417,1,5.78,1,1,1,111,3,💤 Hibernating
15893,341,4,591.77,1,2,2,122,5,💤 Hibernating
15894,205,3,521.09,2,2,2,222,6,💤 Hibernating
15895,419,4,345.99,1,2,2,122,5,💤 Hibernating
15896,244,3,334.43,1,2,1,121,4,💤 Hibernating
15897,295,3,342.63,1,2,2,122,5,💤 Hibernating
15898,319,4,317.90000000000003,1,2,1,121,4,💤 Hibernating
15899,224,3,292.09000000000003,2,2,1,221,5,💤 Hibernating
15900,433,3,354.49,1,2,2,122,5,💤 Hibernating
15901,326,5,602.74,1,3,2,132,6,🔄 Potential Loyalists
15902,508,2,125.56,1,1,1,111,3,💤 Hibernating
15903,376,4,375.14,1,2,2,122,5,💤 Hibernating
15904,437,5,656.0600000000001,1,3,2,132,6,🔄 Potential Loyalists
15905,355,3,245.19,1,2,1,121,4,💤 Hibernating
15906,327,3,154.46999999999997,1,2,1,121,4,💤 Hibernating
15907,349,1,141.26999999999998,1,1,1,111,3,💤 Hibernating
15908,522,2,123.7,1,1,1,111,3,💤 Hibernating
15909,291,5,582.0,1,3,2,132,6,🔄 Potential Loyalists
15910,179,5,834.66,2,3,2,232,7,🔄 Potential Loyalists
15911,379,3,351.52,1,2,2,122,5,💤 Hibernating
15912,173,5,981.15,2,3,3,233,8,⚠️ At Risk
15913,286,4,320.44,1,2,1,121,4,💤 Hibernating
15914,234,3,300.05,2,2,1,221,5,💤 Hibernating
15915,207,3,172.13,2,2,1,221,5,💤 Hibernating
15916,404,5,997.8,1,3,3,133,7,⚠️ At Risk
15917,416,1,251.76999999999998,1,1,1,111,3,💤 Hibernating
15918,424,3,551.5,1,2,2,122,5,💤 Hibernating
15919,285,4,692.27,1,2,2,122,5,💤 Hibernating
15920,526,3,471.04,1,2,2,122,5,💤 Hibernating
15921,197,4,627.59,2,2,2,222,6,💤 Hibernating
15922,229,4,621.13,2,2,2,222,6,💤 Hibernating
15923,326,3,570.04,1,2,2,122,5,💤 Hibernating
15924,265,5,536.04,1,3,2,132,6,🔄 Potential Loyalists
15925,339,4,601.93,1,2,2,122,5,💤 Hibernating
15926,372,4,354.40999999999997,1,2,2,122,5,💤 Hibernating
15927,573,3,320.95,1,2,1,121,4,💤 Hibernating
15928,176,4,821.2,2,2,2,222,6,💤 Hibernating
15929,533,4,610.29,1,2,2,122,5,💤 Hibernating
15930,411,5,735.35,1,3,2,132,6,🔄 Potential Loyalists
15931,272,4,872.6,1,2,2,122,5,💤 Hibernating
15932,253,2,505.09000000000003,1,1,2,112,4,💤 Hibernating
15933,467,3,292.92,1,2,1,121,4,💤 Hibernating
15934,329,2,260.49,1,1,1,111,3,💤 Hibernating
15935,529,1,290.41,1,1,1,111,3,💤 Hibernating
15936,298,2,490.12,1,1,2,112,4,💤 Hibernating
15937,349,4,614.34,1,2,2,122,5,💤 Hibernating
15938,409,3,231.75,1,2,1,121,4,💤 Hibernating
15939,180,2,148.54000000000002,2,1,1,211,4,💤 Hibernating
15940,360,5,1004.71,1,3,3,133,7,⚠️ At Risk
15941,290,5,540.73,1,3,2,132,6,🔄 Potential Loyalists
15942,384,4,251.05,1,2,1,121,4,💤 Hibernating
15943,365,4,524.94,1,2,2,122,5,💤 Hibernating
15944,397,1,95.65,1,1,1,111,3,💤 Hibernating
15945,673,1,151.23000000000002,1,1,1,111,3,💤 Hibernating
15946,316,1,294.13,1,1,1,111,3,💤 Hibernating
15947,80,3,739.38,4,2,2,422,8,🆕 New Customers
15948,144,1,200.22,2,1,1,211,4,💤 Hibernating
15949,64,1,137.82,4,1,1,411,6,🆕 New Customers
15950,66,2,185.04,4,1,1,411,6,🆕 New Customers
15951,65,2,313.75,4,1,1,411,6,🆕 New Customers
15952,166,2,196.42,2,1,1,211,4,💤 Hibernating
15953,37,3,585.8299999999999,5,2,2,522,9,🆕 New Customers
15954,137,2,442.82,2,1,2,212,5,💤 Hibernating
15955,278,1,303.92,1,1,1,111,3,💤 Hibernating
15956,53,1,27.81,4,1,1,411,6,🆕 New Customers
15957,60,3,707.02,4,2,2,422,8,🆕 New Customers
15958,86,1,457.74,3,1,2,312,6,🔄 Potential Loyalists
15959,191,1,46.419999999999995,2,1,1,211,4,💤 Hibernating
15960,62,2,417.23,4,1,2,412,7,🆕 New Customers
15961,40,3,492.28,5,2,2,522,9,🆕 New Customers
15962,113,1,191.08,3,1,1,311,5,🔄 Potential Loyalists
15963,94,1,168.87,3,1,1,311,5,🔄 Potential Loyalists
15964,323,1,85.35000000000001,1,1,1,111,3,💤 Hibernating
15965,63,3,291.48,4,2,1,421,7,🆕 New Customers
15966,19,3,912.29,5,2,2,522,9,🆕 New Customers
15967,16,1,70.75999999999999,5,1,1,511,7,🆕 New Customers
15968,59,2,391.53999999999996,4,1,2,412,7,🆕 New Customers
15969,29,3,312.56,5,2,1,521,8,🆕 New Customers
15970,129,1,250.40000000000003,2,1,1,211,4,💤 Hibernating
15971,172,3,681.64,2,2,2,222,6,💤 Hibernating
15972,60,3,943.96,4,2,2,422,8,🆕 New Customers
15973,27,2,547.45,5,1,2,512,8,🆕 New Customers
15974,40,3,227.22,5,2,1,521,8,🆕 New Customers
15975,374,1,40.74,1,1,1,111,3,💤 Hibernating
15976,78,1,241.65,4,1,1,411,6,🆕 New Customers
15977,154,1,50.88,2,1,1,211,4,💤 Hibernating
15978,30,3,508.01,5,2,2,522,9,🆕 New Customers
15979,222,1,117.31,2,1,1,211,4,💤 Hibernating
15980,20,3,587.8199999999999,5,2,2,522,9,🆕 New Customers
15981,29,2,213.10999999999999,5,1,1,511,7,🆕 New Customers
15982,216,1,140.6,2,1,1,211,4,💤 Hibernating
15983,44,1,381.88,5,1,2,512,8,🆕 New Customers
15984,205,3,490.26,2,2,2,222,6,💤 Hibernating
15985,141,2,252.88,2,1,1,211,4,💤 Hibernating
15986,48,1,24.119999999999997,4,1,1,411,6,🆕 New Customers
15987,170,1,187.88,2,1,1,211,4,💤 Hibernating
15988,25,3,643.23,5,2,2,522,9,🆕 New Customers
15989,175,2,136.25,2,1,1,211,4,💤 Hibernating
15990,80,2,276.66,4,1,1,411,6,🆕 New Customers
15991,30,3,254.04,5,2,1,521,8,🆕 New Customers
15992,95,3,338.09999999999997,3,2,1,321,6,🔄 Potential Loyalists
15993,103,2,348.39,3,1,2,312,6,🔄 Potential Loyalists
15994,299,1,14.8,1,1,1,111,3,💤 Hibernating
15995,248,3,465.37,1,2,2,122,5,💤 Hibernating
15996,25,3,605.17,5,2,2,522,9,🆕 New Customers
15997,318,1,65.58,1,1,1,111,3,💤 Hibernating
15998,321,1,317.38,1,1,1,111,3,💤 Hibernating
15999,79,1,201.61,4,1,1,411,6,🆕 New Customers
16000,468,1,83.95,1,1,1,111,3,💤 Hibernating
16001,97,2,400.36,3,1,2,312,6,🔄 Potential Loyalists
16002,30,3,172.32999999999998,5,2,1,521,8,🆕 New Customers
16003,180,3,646.52,2,2,2,222,6,💤 Hibernating
16004,113,2,820.64,3,1,2,312,6,🔄 Potential Loyalists
16005,111,2,54.72,3,1,1,311,5,🔄 Potential Loyalists
16006,98,2,147.57,3,1,1,311,5,🔄 Potential Loyalists
16007,104,1,58.01,3,1,1,311,5,🔄 Potential Loyalists
16008,121,2,70.57,3,1,1,311,5,🔄 Potential Loyalists
16009,165,1,313.28000000000003,2,1,1,211,4,💤 Hibernating
16010,56,3,475.13,4,2,2,422,8,🆕 New Customers
16011,201,1,443.60999999999996,2,1,2,212,5,💤 Hibernating
16012,62,2,136.67000000000002,4,1,1,411,6,🆕 New Customers
16013,455,2,484.15,1,1,2,112,4,💤 Hibernating
16014,4,1,49.5,5,1,1,511,7,🆕 New Customers
16015,149,3,760.71,2,2,2,222,6,💤 Hibernating
16016,127,1,33.699999999999996,2,1,1,211,4,💤 Hibernating
16017,61,1,67.5,4,1,1,411,6,🆕 New Customers
16018,66,3,234.55,4,2,1,421,7,🆕 New Customers
16019,116,2,74.81,3,1,1,311,5,🔄 Potential Loyalists
16020,94,2,553.41,3,1,2,312,6,🔄 Potential Loyalists
16021,167,3,584.31,2,2,2,222,6,💤 Hibernating
16022,295,1,244.92,1,1,1,111,3,💤 Hibernating
16023,220,3,363.28,2,2,2,222,6,💤 Hibernating
16024,152,1,142.45,2,1,1,211,4,💤 Hibernating
16025,60,3,515.08,4,2,2,422,8,🆕 New Customers
16026,91,3,489.02,3,2,2,322,7,🔄 Potential Loyalists
16027,27,3,400.83,5,2,2,522,9,🆕 New Customers
16028,37,2,325.69,5,1,1,511,7,🆕 New Customers
16029,75,2,309.15999999999997,4,1,1,411,6,🆕 New Customers
16030,395,1,393.84000000000003,1,1,2,112,4,💤 Hibernating
16031,237,2,175.21,2,1,1,211,4,💤 Hibernating
16032,112,2,313.16,3,1,1,311,5,🔄 Potential Loyalists
16033,45,3,499.96,4,2,2,422,8,🆕 New Customers
16034,53,2,519.78,4,1,2,412,7,🆕 New Customers
16035,4,3,171.09,5,2,1,521,8,🆕 New Customers
16036,453,1,62.1,1,1,1,111,3,💤 Hibernating
16037,194,1,34.4,2,1,1,211,4,💤 Hibernating
16038,17,3,397.97,5,2,2,522,9,🆕 New Customers
16039,125,2,131.14999999999998,2,1,1,211,4,💤 Hibernating
16040,139,1,175.7,2,1,1,211,4,💤 Hibernating
16041,50,3,840.99,4,2,2,422,8,🆕 New Customers
16042,62,2,523.73,4,1,2,412,7,🆕 New Customers
16043,85,2,375.39,3,1,2,312,6,🔄 Potential Loyalists
16044,213,1,278.41,2,1,1,211,4,💤 Hibernating
16045,119,3,328.94,3,2,1,321,6,🔄 Potential Loyalists
16046,51,2,346.2,4,1,2,412,7,🆕 New Customers
16047,68,1,252.8,4,1,1,411,6,🆕 New Customers
16048,105,1,369.81,3,1,2,312,6,🔄 Potential Loyalists
16049,194,3,356.71000000000004,2,2,2,222,6,💤 Hibernating
16050,287,1,287.51,1,1,1,111,3,💤 Hibernating
16051,105,3,745.85,3,2,2,322,7,🔄 Potential Loyalists
16052,81,1,180.18,4,1,1,411,6,🆕 New Customers
16053,27,1,25.84,5,1,1,511,7,🆕 New Customers
16054,85,2,185.0,3,1,1,311,5,🔄 Potential Loyalists
16055,163,1,187.54,2,1,1,211,4,💤 Hibernating
16056,190,3,506.90999999999997,2,2,2,222,6,💤 Hibernating
16057,68,2,444.26,4,1,2,412,7,🆕 New Customers
16058,450,1,164.8,1,1,1,111,3,💤 Hibernating
16059,16,2,714.1600000000001,5,1,2,512,8,🆕 New Customers
16060,26,3,419.41,5,2,2,522,9,🆕 New Customers
16061,94,2,404.49,3,1,2,312,6,🔄 Potential Loyalists
16062,235,1,223.85,2,1,1,211,4,💤 Hibernating
16063,49,3,616.99,4,2,2,422,8,🆕 New Customers
16064,376,1,290.15,1,1,1,111,3,💤 Hibernating
16065,149,1,128.1,2,1,1,211,4,💤 Hibernating
16066,208,2,341.53,2,1,1,211,4,💤 Hibernating
16067,56,2,265.7,4,1,1,411,6,🆕 New Customers
16068,136,3,421.59999999999997,2,2,2,222,6,💤 Hibernating
16069,65,2,375.28,4,1,2,412,7,🆕 New Customers
16070,91,1,216.06,3,1,1,311,5,🔄 Potential Loyalists
16071,51,3,1148.85,4,2,3,423,9,🆕 New Customers
16072,135,1,118.66,2,1,1,211,4,💤 Hibernating
16073,187,1,63.13,2,1,1,211,4,💤 Hibernating
16074,155,1,239.22,2,1,1,211,4,💤 Hibernating
16075,255,2,449.15,1,1,2,112,4,💤 Hibernating
16076,324,1,73.72,1,1,1,111,3,💤 Hibernating
16077,160,2,438.16,2,1,2,212,5,💤 Hibernating
16078,76,1,148.57,4,1,1,411,6,🆕 New Customers
16079,41,3,658.1600000000001,5,2,2,522,9,🆕 New Customers
16080,117,1,356.18,3,1,2,312,6,🔄 Potential Loyalists
16081,119,2,458.38,3,1,2,312,6,🔄 Potential Loyalists
16082,248,3,444.98,1,2,2,122,5,💤 Hibernating
16083,69,2,374.57,4,1,2,412,7,🆕 New Customers
16084,61,2,210.81,4,1,1,411,6,🆕 New Customers
16085,259,3,477.84,1,2,2,122,5,💤 Hibernating
16086,20,3,309.06,5,2,1,521,8,🆕 New Customers
16087,75,1,214.77,4,1,1,411,6,🆕 New Customers
16088,95,1,47.800000000000004,3,1,1,311,5,🔄 Potential Loyalists
16089,91,2,248.10000000000002,3,1,1,311,5,🔄 Potential Loyalists
16090,217,3,162.65,2,2,1,221,5,💤 Hibernating
16091,78,1,69.74000000000001,4,1,1,411,6,🆕 New Customers
16092,78,3,337.44,4,2,1,421,7,🆕 New Customers
16093,39,1,15.1,5,1,1,511,7,🆕 New Customers
16094,79,1,128.54000000000002,4,1,1,411,6,🆕 New Customers
16095,48,1,69.58000000000001,4,1,1,411,6,🆕 New Customers
16096,311,2,445.14,1,1,2,112,4,💤 Hibernating
16097,201,1,143.17000000000002,2,1,1,211,4,💤 Hibernating
16098,21,2,56.15,5,1,1,511,7,🆕 New Customers
16099,104,1,55.230000000000004,3,1,1,311,5,🔄 Potential Loyalists
16100,252,2,117.42,1,1,1,111,3,💤 Hibernating
16101,39,1,257.7,5,1,1,511,7,🆕 New Customers
16102,234,1,138.11999999999998,2,1,1,211,4,💤 Hibernating
16103,233,3,883.08,2,2,2,222,6,💤 Hibernating
16104,83,2,211.24,3,1,1,311,5,🔄 Potential Loyalists
16105,304,2,408.6,1,1,2,112,4,💤 Hibernating
16106,228,1,158.21,2,1,1,211,4,💤 Hibernating
16107,164,3,219.51000000000002,2,2,1,221,5,💤 Hibernating
16108,105,3,204.07000000000002,3,2,1,321,6,🔄 Potential Loyalists
16109,40,3,372.09,5,2,2,522,9,🆕 New Customers
16110,289,1,100.66,1,1,1,111,3,💤 Hibernating
16111,56,3,356.08000000000004,4,2,2,422,8,🆕 New Customers
16112,15,3,832.12,5,2,2,522,9,🆕 New Customers
16113,134,1,257.44,2,1,1,211,4,💤 Hibernating
16114,64,2,471.10999999999996,4,1,2,412,7,🆕 New Customers
16115,62,2,294.22,4,1,1,411,6,🆕 New Customers
16116,165,1,180.11,2,1,1,211,4,💤 Hibernating
16117,88,2,280.79,3,1,1,311,5,🔄 Potential Loyalists
16118,39,2,240.86,5,1,1,511,7,🆕 New Customers
16119,68,3,227.83999999999997,4,2,1,421,7,🆕 New Customers
16120,81,1,276.35,4,1,1,411,6,🆕 New Customers
16121,66,3,196.12,4,2,1,421,7,🆕 New Customers
16122,96,3,740.47,3,2,2,322,7,🔄 Potential Loyalists
16123,21,3,536.92,5,2,2,522,9,🆕 New Customers
16124,45,1,270.43,4,1,1,411,6,🆕 New Customers
16125,67,2,397.03999999999996,4,1,2,412,7,🆕 New Customers
16126,111,1,5.64,3,1,1,311,5,🔄 Potential Loyalists
16127,295,1,181.08,1,1,1,111,3,💤 Hibernating
16128,48,2,532.63,4,1,2,412,7,🆕 New Customers
16129,75,2,398.41,4,1,2,412,7,🆕 New Customers
16130,84,3,611.49,3,2,2,322,7,🔄 Potential Loyalists
16131,65,3,594.4599999999999,4,2,2,422,8,🆕 New Customers
16132,42,3,683.17,5,2,2,522,9,🆕 New Customers
16133,112,3,519.56,3,2,2,322,7,🔄 Potential Loyalists
16134,198,1,216.13,2,1,1,211,4,💤 Hibernating
16135,126,3,874.91,2,2,2,222,6,💤 Hibernating
16136,240,1,64.53,1,1,1,111,3,💤 Hibernating
16137,268,2,444.68,1,1,2,112,4,💤 Hibernating
16138,63,1,233.97,4,1,1,411,6,🆕 New Customers
16139,285,1,95.53,1,1,1,111,3,💤 Hibernating
16140,16,2,685.74,5,1,2,512,8,🆕 New Customers
16141,79,3,555.58,4,2,2,422,8,🆕 New Customers
16142,210,3,154.91,2,2,1,221,5,💤 Hibernating
16143,299,1,300.25,1,1,1,111,3,💤 Hibernating
16144,59,2,220.97,4,1,1,411,6,🆕 New Customers
16145,122,3,530.66,3,2,2,322,7,🔄 Potential Loyalists
16146,98,2,214.39,3,1,1,311,5,🔄 Potential Loyalists
16147,26,3,446.33,5,2,2,522,9,🆕 New Customers
16148,125,1,247.28,2,1,1,211,4,💤 Hibernating
16149,94,3,841.84,3,2,2,322,7,🔄 Potential Loyalists
16150,95,2,600.9300000000001,3,1,2,312,6,🔄 Potential Loyalists
16151,29,3,478.8,5,2,2,522,9,🆕 New Customers
16152,100,2,314.40999999999997,3,1,1,311,5,🔄 Potential Loyalists
16153,95,2,200.80999999999997,3,1,1,311,5,🔄 Potential Loyalists
16154,385,2,482.86999999999995,1,1,2,112,4,💤 Hibernating
16155,83,2,174.42000000000002,3,1,1,311,5,🔄 Potential Loyalists
16156,123,1,177.32999999999998,3,1,1,311,5,🔄 Potential Loyalists
16157,226,3,140.72,2,2,1,221,5,💤 Hibernating
16158,81,2,183.23999999999998,4,1,1,411,6,🆕 New Customers
16159,35,2,378.60999999999996,5,1,2,512,8,🆕 New Customers
16160,345,1,450.85,1,1,2,112,4,💤 Hibernating
16161,47,2,319.13,4,1,1,411,6,🆕 New Customers
16162,70,1,35.75,4,1,1,411,6,🆕 New Customers
16163,19,2,334.46000000000004,5,1,1,511,7,🆕 New Customers
16164,59,2,123.51,4,1,1,411,6,🆕 New Customers
16165,133,1,81.49,2,1,1,211,4,💤 Hibernating
16166,303,1,340.40999999999997,1,1,1,111,3,💤 Hibernating
16167,353,2,335.03000000000003,1,1,1,111,3,💤 Hibernating
16168,55,1,280.65,4,1,1,411,6,🆕 New Customers
16169,153,1,217.95,2,1,1,211,4,💤 Hibernating
16170,45,3,602.37,4,2,2,422,8,🆕 New Customers
16171,271,2,295.01,1,1,1,111,3,💤 Hibernating
16172,97,1,128.53,3,1,1,311,5,🔄 Potential Loyalists
16173,21,3,481.01,5,2,2,522,9,🆕 New Customers
16174,163,1,170.35,2,1,1,211,4,💤 Hibernating
16175,99,2,121.86,3,1,1,311,5,🔄 Potential Loyalists
16176,192,1,64.3,2,1,1,211,4,💤 Hibernating
16177,64,1,45.480000000000004,4,1,1,411,6,🆕 New Customers
16178,211,2,139.82999999999998,2,1,1,211,4,💤 Hibernating
16179,255,1,106.60000000000001,1,1,1,111,3,💤 Hibernating
16180,77,1,2.25,4,1,1,411,6,🆕 New Customers
16181,72,2,516.19,4,1,2,412,7,🆕 New Customers
16182,92,3,453.63,3,2,2,322,7,🔄 Potential Loyalists
16183,38,1,235.09,5,1,1,511,7,🆕 New Customers
16184,198,2,229.03,2,1,1,211,4,💤 Hibernating
16185,125,3,681.28,2,2,2,222,6,💤 Hibernating
16186,79,3,738.02,4,2,2,422,8,🆕 New Customers
16187,87,3,392.5,3,2,2,322,7,🔄 Potential Loyalists
16188,92,1,70.97999999999999,3,1,1,311,5,🔄 Potential Loyalists
16189,111,1,171.60999999999999,3,1,1,311,5,🔄 Potential Loyalists
16190,414,1,169.67,1,1,1,111,3,💤 Hibernating
16191,26,3,885.72,5,2,2,522,9,🆕 New Customers
16192,56,2,73.64,4,1,1,411,6,🆕 New Customers
16193,137,2,376.61,2,1,2,212,5,💤 Hibernating
16194,33,3,304.04999999999995,5,2,1,521,8,🆕 New Customers
16195,207,2,588.39,2,1,2,212,5,💤 Hibernating
16196,149,1,304.06,2,1,1,211,4,💤 Hibernating
